Date,Open,High,Low,Close,Volume
2020-12-21,415.6354,424.1260,412.5047,421.2294,20941083
2020-12-22,420.6273,432.5283,419.0597,430.4214,10890046
2020-12-23,429.0853,435.4690,425.2128,427.3461,24527386
2020-12-24,428.3113,449.1312,426.8956,440.1636,12075596
2020-12-25,442.6334,447.1186,428.8617,429.8179,35591630
2020-12-28,429.6380,442.0759,428.6093,439.1783,8583447
2020-12-29,440.2933,447.4346,436.2010,445.5931,36104054
2020-12-30,444.4413,457.1023,441.6346,447.5553,21981810
2020-12-31,446.4345,452.9719,423.9108,432.5739,2463686
2021-01-01,431.4263,443.2602,431.0646,440.0013,41490132
2021-01-04,439.2397,439.6666,418.6748,423.7533,5933065
2021-01-05,425.3832,429.7479,414.8805,416.5383,5206583
2021-01-06,417.4967,419.7840,414.3539,417.8123,43849408
2021-01-07,418.7830,422.3451,415.5555,420.5906,43665804
2021-01-08,421.0769,430.3867,414.3520,421.1551,3474275
2021-01-11,421.0535,426.2950,420.1938,424.5213,19740043
2021-01-12,425.0414,430.9161,423.6729,429.1482,18911343
2021-01-13,429.7674,440.3813,428.0869,433.5314,37880661
2021-01-14,434.6507,446.3528,432.8243,443.5183,29993991
2021-01-15,442.0909,442.5031,439.0270,442.1629,43617110
2021-01-18,440.5105,443.8531,433.7759,437.0598,37787094
2021-01-19,439.2312,443.3196,428.7301,432.0128,30019060
2021-01-20,430.5546,435.9598,430.2604,435.8400,43140466
2021-01-21,437.9778,446.2784,434.1737,442.5882,17767352
2021-01-22,444.1976,444.2683,431.9400,438.6238,38770069
2021-01-25,439.7022,440.8569,434.3027,438.7951,32603055
2021-01-26,438.4666,451.4974,433.1067,446.6102,21069431
2021-01-27,444.1573,447.7958,437.3370,440.5612,26431392
2021-01-28,440.1628,456.5926,430.3836,453.0931,8876544
2021-01-29,453.0720,467.8691,450.0505,462.4688,8275151
2021-02-01,461.8969,466.6945,452.9988,457.1773,24314135
2021-02-02,456.0557,465.3580,451.4185,463.4476,23895455
2021-02-03,463.4672,474.8825,462.1554,469.2630,4760244
2021-02-04,471.1446,472.7255,469.6210,471.5214,27954258
2021-02-05,472.0651,494.0343,464.0365,484.8032,35667642
2021-02-08,485.0363,505.5353,480.2483,500.2226,46254006
2021-02-09,499.7154,514.6967,498.4531,508.2993,48968415
2021-02-10,507.8202,513.6615,499.6994,512.1833,41964058
2021-02-11,512.2690,534.2723,511.4663,520.5087,40327917
2021-02-12,520.7509,528.9659,513.5520,521.3062,39964944
2021-02-15,519.7832,521.3598,514.3172,516.7631,41490102
2021-02-16,515.7604,525.4375,506.4910,520.9714,17650418
2021-02-17,519.9541,522.6898,509.4618,510.1052,25933957
2021-02-18,510.8248,512.9860,508.5334,511.9287,25675624
2021-02-19,515.8971,516.7106,507.4866,509.8468,41357623
2021-02-22,511.4066,515.9497,506.9670,509.5296,30785791
2021-02-23,510.7610,519.4776,508.7869,511.5560,38135997
2021-02-24,511.1029,511.3626,502.0798,502.7694,49927836
2021-02-25,502.9319,508.3810,497.7006,500.8043,16400500
2021-02-26,500.0383,501.4859,484.1709,489.9599,1318043
2021-03-01,492.3290,497.1894,483.0903,483.3281,49187164
2021-03-02,483.2240,493.0185,477.5386,483.7429,39319452
2021-03-03,484.6492,500.2813,483.2121,496.8637,34223009
2021-03-04,496.7509,526.7667,487.7130,521.8254,20614803
2021-03-05,520.3785,532.6274,514.5228,518.9574,6128374
2021-03-08,520.4750,528.2331,516.6489,526.8631,4804782
2021-03-09,529.5456,539.5363,517.4650,519.3942,44308364
2021-03-10,517.6333,518.0623,508.3659,517.9076,13444049
2021-03-11,515.6225,533.1151,509.4514,523.8138,12857712
2021-03-12,523.7619,524.9668,516.2045,517.2307,47556106
2021-03-15,516.9876,517.8099,506.1876,509.9385,41262903
2021-03-16,507.4043,523.0577,502.8072,518.7662,9275601
2021-03-17,517.3372,528.1449,514.6553,527.5514,34891622
2021-03-18,528.3347,533.4712,520.0476,531.4307,21201999
2021-03-19,532.0240,537.1838,519.2979,521.9516,38204454
2021-03-22,522.0474,525.2583,510.1594,514.6898,48753274
2021-03-23,515.3500,516.8387,507.6123,515.2181,1733539
2021-03-24,517.9608,518.0197,502.1120,508.0976,36814635
2021-03-25,509.5639,511.8370,496.8710,504.2984,8990724
2021-03-26,505.0764,515.1627,501.2619,513.0401,43724104
2021-03-29,514.6263,524.1761,508.6147,519.9040,25538906
2021-03-30,519.7245,531.0923,515.9348,530.4506,41171856
2021-03-31,529.0755,540.0172,526.3626,538.7717,37704555
2021-04-01,539.8009,566.9140,538.5051,563.8064,23624024
2021-04-02,563.8224,578.0820,557.1099,574.8541,9058224
2021-04-05,572.3877,590.9925,571.7005,590.1551,37361779
2021-04-06,589.1694,597.9230,574.0863,580.5046,14017458
2021-04-07,579.4327,591.8633,576.9183,585.1838,32311387
2021-04-08,586.4354,611.5994,580.6729,600.7356,6634121
2021-04-09,603.4045,606.2843,593.4930,598.2605,46457705
2021-04-12,596.9842,597.7171,585.4948,585.8994,37355720
2021-04-13,585.1140,592.1009,579.5746,580.6888,6407602
2021-04-14,581.3379,594.4530,576.4467,578.9545,19572655
2021-04-15,580.5608,583.3308,557.5056,569.3165,18826693
2021-04-16,568.5192,571.5769,558.3570,569.0629,17860624
2021-04-19,569.4634,574.8212,559.9571,563.7633,29978617
2021-04-20,566.7033,571.8474,563.9565,566.9631,6362962
2021-04-21,564.6824,570.7187,553.7131,566.1104,5224672
2021-04-22,566.1786,572.3134,559.5781,566.7995,1607231
2021-04-23,564.7734,572.2581,563.0005,563.4740,33385761
2021-04-26,564.4526,566.5770,547.0901,551.0003,37996646
2021-04-27,551.7233,566.3664,543.7922,561.1546,22306537
2021-04-28,564.3736,565.2241,560.1256,562.5189,39297509
2021-04-29,561.8851,567.5880,552.0129,565.1875,29718832
2021-04-30,563.3682,583.4868,557.7180,576.3531,46762452
2021-05-03,574.4240,594.9676,570.8911,590.8744,2582024
2021-05-04,588.4585,595.0932,583.0903,586.9793,2272965
2021-05-05,585.8342,592.7682,569.3146,574.2625,48283676
2021-05-06,576.4044,586.7339,569.7302,585.4500,4272229
2021-05-07,585.2995,590.8444,576.5159,587.7507,25727186
2021-05-10,587.9729,595.9236,584.8727,594.1743,35934538
2021-05-11,592.2218,617.7065,580.7595,614.2309,32643976
2021-05-12,612.1509,613.7575,599.2112,604.4896,11505723
2021-05-13,606.7294,619.0934,602.2374,616.6143,27609562
2021-05-14,617.2706,620.1796,596.1895,608.7015,36789256
2021-05-17,607.6668,637.8550,606.9991,630.4042,15144008
2021-05-18,630.5670,635.3965,613.8658,620.5434,17036193
2021-05-19,618.8757,623.5174,593.9037,603.1814,20205892
2021-05-20,607.2648,613.3376,594.1095,596.8804,47454808
2021-05-21,596.8997,605.3154,586.3024,598.5987,35229288
2021-05-24,598.9549,621.1774,594.5763,614.0152,19008000
2021-05-25,615.3193,633.4454,602.7325,619.9296,25343569
2021-05-26,620.0009,649.4757,606.0155,634.3113,10946969
2021-05-27,634.7280,636.8357,634.0324,635.4311,34251828
2021-05-28,635.3596,645.0361,631.5967,638.3878,3898965
2021-05-31,640.0831,640.1213,629.6388,638.2847,4407858
2021-06-01,637.5003,646.8324,633.1917,640.1080,43261868
2021-06-02,640.0522,658.9503,627.4735,656.6813,29211703
2021-06-03,656.0288,661.4860,635.0794,646.3581,43355017
2021-06-04,646.9617,662.6706,641.6518,653.0265,25177029
2021-06-07,652.7119,666.1470,622.6236,631.9241,9578972
2021-06-08,631.2271,634.9564,625.0513,632.1818,16787579
2021-06-09,632.2649,632.5920,616.7231,623.8667,12405995
2021-06-10,626.6811,636.3893,615.7579,618.6559,18014863
2021-06-11,621.3937,624.7443,595.3707,599.0196,17163310
2021-06-14,598.8545,608.3367,597.1960,601.6061,21338566
2021-06-15,598.8360,605.9449,584.7416,587.2009,1153895
2021-06-16,587.2957,593.0428,575.4433,578.6189,26816212
2021-06-17,577.3892,594.2280,574.8064,586.2403,23664329
2021-06-18,586.7961,588.5413,569.5606,576.4041,22539647
2021-06-21,575.7565,576.6642,570.1737,573.5245,44457341
2021-06-22,573.0190,593.5057,566.1270,584.1302,7699893
2021-06-23,582.8856,586.0898,567.7198,571.1435,26608243
2021-06-24,571.8000,579.5187,566.9614,574.3886,2376715
2021-06-25,572.8674,578.2718,572.1896,577.2802,11892380
2021-06-28,579.0965,580.6876,568.4257,573.0120,4923151
2021-06-29,572.9211,574.1864,539.1145,542.8874,20012808
2021-06-30,542.6193,544.1783,535.8961,537.1284,14131147
2021-07-01,538.0727,538.3113,523.9441,533.1183,12002219
2021-07-02,532.7644,542.2701,524.7771,536.8158,37329998
2021-07-05,539.2191,540.4068,525.3271,531.6968,41555595
2021-07-06,530.6122,555.1164,522.9297,548.6682,3655556
2021-07-07,546.1981,559.5164,537.4472,555.1761,3407235
2021-07-08,556.7342,560.1914,551.7238,554.4913,47862617
2021-07-09,554.6694,579.4884,552.6808,576.3414,27455682
2021-07-12,577.9441,600.3254,573.8859,594.3415,43045141
2021-07-13,596.5391,606.2019,584.1046,587.8837,46686700
2021-07-14,587.3759,592.2743,561.8830,579.2617,1202907
2021-07-15,581.5242,595.5449,580.3371,589.7521,25291354
2021-07-16,590.5649,593.7871,574.9781,581.6823,1382408
2021-07-19,582.9123,587.3207,564.8492,568.6340,21804803
2021-07-20,568.8204,569.3324,554.9368,562.1406,5658565
2021-07-21,562.7592,573.0946,535.6994,551.5390,46616605
2021-07-22,550.0048,562.1571,545.0252,545.3501,23541978
2021-07-23,545.1483,551.7934,542.3045,549.4138,38513005
2021-07-26,553.0611,561.3992,531.2230,542.5991,35748595
2021-07-27,544.1151,547.0408,523.9280,525.0127,44495374
2021-07-28,526.5027,539.5566,525.9172,538.8664,21580069
2021-07-29,539.5287,567.6403,529.7667,556.6270,44801051
2021-07-30,555.6573,560.2485,540.9684,552.7720,6310488
2021-08-02,553.8727,555.8786,532.6832,540.1451,22283611
2021-08-03,538.9068,549.2702,535.1152,542.2912,11080025
2021-08-04,542.8829,547.1871,532.5549,536.1202,16385748
2021-08-05,534.8822,538.1770,520.5817,526.3350,38330105
2021-08-06,527.0265,540.5877,516.3542,539.5991,46505196
2021-08-09,536.5918,547.5954,534.6221,546.3969,33236466
2021-08-10,544.1602,549.1606,534.9800,536.8033,37669885
2021-08-11,535.4627,546.7996,533.3963,538.5809,20114230
2021-08-12,537.2291,543.3690,525.9010,532.5948,11657411
2021-08-13,530.7145,538.9780,526.0584,531.8918,39370952
2021-08-16,533.2310,533.6314,523.3824,530.2224,3558051
2021-08-17,531.1678,551.5691,527.3224,541.6115,18207622
2021-08-18,544.1779,548.0695,534.5657,537.4059,23321341
2021-08-19,537.5084,549.3591,533.9686,543.1658,27232923
2021-08-20,545.9000,550.6026,519.7223,525.9021,17881303
2021-08-23,526.6544,532.0177,524.0638,530.3637,37402410
2021-08-24,531.3182,541.1224,526.4333,527.6160,15961048
2021-08-25,528.5717,531.4534,503.5492,507.5083,16198932
2021-08-26,508.6130,517.4510,506.0012,512.3545,18119406
2021-08-27,513.6622,525.1649,513.3696,519.3224,43560007
2021-08-30,519.1927,520.9627,513.0675,519.7855,22118325
2021-08-31,518.4400,525.3306,508.4556,519.5682,1559250
2021-09-01,518.3444,519.5485,511.9984,513.4761,32902538
2021-09-02,512.8528,515.4369,503.0895,505.4881,21767493
2021-09-03,504.9657,511.7489,502.9898,509.1498,8603877
2021-09-06,510.9353,515.8739,503.3439,506.4644,3793756
2021-09-07,505.8682,516.8603,500.8212,507.0325,21359169
2021-09-08,506.6961,509.1767,501.0867,502.0823,30809282
2021-09-09,501.2640,516.3125,489.7442,509.1707,32142036
2021-09-10,510.0091,519.0354,506.7765,511.1302,9254827
2021-09-13,512.9660,534.5860,511.6129,532.9777,28133639
2021-09-14,532.8581,544.6977,524.8851,528.9430,24609037
2021-09-15,526.9442,544.4530,526.2982,538.6092,34462518
2021-09-16,540.8202,559.9846,535.8529,556.5145,36702600
2021-09-17,556.2704,568.7107,548.1667,556.8800,2279901
2021-09-20,557.0799,584.6254,557.0597,579.1337,22583696
2021-09-21,581.2862,590.2627,566.2757,569.1159,29684871
2021-09-22,567.7930,569.5604,565.7464,567.3372,39276073
2021-09-23,568.9485,578.4113,567.2662,569.2267,36839725
2021-09-24,567.8875,582.0256,555.5359,581.7927,38868414
2021-09-27,582.7358,585.7526,578.1478,582.0990,45480964
2021-09-28,580.6159,588.6793,569.7434,573.5220,46438724
2021-09-29,573.5254,587.4353,571.1619,584.3941,34386939
2021-09-30,583.6348,587.5067,579.8091,584.2191,29051246
2021-10-01,581.1634,582.5785,577.2116,579.2713,31236106
2021-10-04,581.0141,593.7882,576.9111,585.1961,40458817
2021-10-05,585.0264,588.8756,580.3010,587.2156,29440685
2021-10-06,586.9915,598.9516,571.0177,583.1043,9305995
2021-10-07,582.8374,594.5912,580.3981,592.6210,22681736
2021-10-08,591.0873,601.8224,583.5325,598.7555,16751508
2021-10-11,598.8365,604.6639,576.7158,588.9692,22047651
2021-10-12,589.5474,600.4303,588.8972,596.9829,46762962
2021-10-13,595.7793,603.0016,572.9118,582.9474,48598244
2021-10-14,582.5412,585.1685,563.4897,568.8465,47685889
2021-10-15,570.2630,576.1213,561.4649,566.2345,10879637
2021-10-18,564.2592,576.8845,560.1900,574.7120,16737286
2021-10-19,577.1662,579.2949,563.6686,569.3958,37274473
2021-10-20,570.2308,572.8496,545.9365,555.0276,32854074
2021-10-21,556.1497,561.7226,548.4141,561.2632,28513681
2021-10-22,560.4609,570.5362,551.0713,563.1464,7385712
2021-10-25,561.9533,568.1744,551.6737,559.2715,16577549
2021-10-26,559.0469,574.7414,554.9330,572.4603,48258190
2021-10-27,571.9461,577.1960,569.8123,574.1535,17251550
2021-10-28,572.4874,583.2131,570.2753,582.2403,14301024
2021-10-29,579.7787,581.0468,568.8433,579.4553,13668675
2021-11-01,579.0712,582.2796,559.9769,560.4566,18333363
2021-11-02,561.3698,574.7931,555.9724,564.7004,29802034
2021-11-03,565.5229,567.8182,553.5596,561.8766,18056361
2021-11-04,561.9356,565.1712,542.8018,543.3017,6130735
2021-11-05,544.1006,550.6230,534.4745,541.6496,14795062
2021-11-08,540.4325,542.6071,537.4038,539.9192,27693582
2021-11-09,541.0310,544.4313,539.9813,541.9027,9042555
2021-11-10,543.3135,550.6536,531.8465,540.5393,22725277
2021-11-11,540.3605,543.2807,519.8811,528.9733,31386645
2021-11-12,531.0683,531.5157,518.5484,520.1666,5164367
2021-11-15,519.7938,537.6992,517.5100,532.9813,38667568
2021-11-16,531.0622,534.7324,507.6615,520.2035,4394908
2021-11-17,521.1510,524.7519,508.4716,511.8089,45307910
2021-11-18,513.3044,517.5773,496.7202,506.9238,25670129
2021-11-19,507.2905,520.8536,506.3766,514.1440,49592531
2021-11-22,513.9405,516.6013,501.5778,506.3293,21900136
2021-11-23,509.2793,518.7244,505.0887,511.4278,15777084
2021-11-24,508.4160,515.0925,501.2450,510.5640,44526793
2021-11-25,510.0355,520.5596,499.8005,513.6992,25324461
2021-11-26,514.0112,526.6914,513.3437,525.4330,1111681
2021-11-29,524.1587,525.3239,508.4134,517.0450,4537262
2021-11-30,516.5561,532.9661,500.2441,529.2101,39702275
2021-12-01,528.3042,549.0797,525.6430,539.3546,21147439
2021-12-02,536.2689,542.8843,535.3336,541.1263,2987784
2021-12-03,542.5530,557.7864,534.1044,548.8467,49370172
2021-12-06,545.2699,578.7831,536.4478,572.5019,6727085
2021-12-07,575.4740,582.4327,564.6106,565.9350,27039571
2021-12-08,566.2163,569.2159,551.3941,557.1201,44648878
2021-12-09,557.1158,562.5645,550.5500,562.0419,10594665
2021-12-10,564.8445,582.5774,562.8874,576.8589,32820471
2021-12-13,575.5687,586.8908,569.0069,584.9181,9896207
2021-12-14,584.5882,599.9989,578.4444,592.2268,31440257
2021-12-15,592.3068,593.8974,586.2181,593.6951,6102678
2021-12-16,594.6136,604.5278,591.8490,597.9018,11975408
2021-12-17,598.6300,598.9333,586.4647,596.5452,19293269
2021-12-20,593.9263,623.6479,593.2125,623.6161,46133392
2021-12-21,623.7914,625.5454,610.7555,619.3882,16646490
2021-12-22,619.1178,620.6546,608.3922,613.7496,33036461
2021-12-23,615.5059,618.4558,601.4548,601.5213,39538990
2021-12-24,600.9298,610.4231,585.8686,597.7506,10995126
2021-12-27,598.5259,615.9919,595.5418,615.9110,20939780
2021-12-28,615.4903,632.7913,611.7218,629.5792,34209315
2021-12-29,629.5237,639.4178,622.4984,632.8680,3691022
2021-12-30,632.5165,658.9910,629.1335,648.8577,16952573
2021-12-31,648.6175,654.8944,639.8540,647.1371,19891005
2022-01-03,646.2948,667.4180,639.0656,651.2388,25749479
2022-01-04,650.2693,656.5591,650.1244,651.6028,1222169
2022-01-05,653.7113,656.4206,651.5407,655.7219,21354304
2022-01-06,657.3090,667.2854,619.4094,626.4941,33656035
2022-01-07,625.6372,649.5105,615.1326,646.6537,41904514
2022-01-10,645.1324,664.6796,638.7965,653.4210,40291076
2022-01-11,653.5690,659.4676,639.8077,650.9586,25451157
2022-01-12,647.6724,671.0718,642.7836,659.7765,34245657
2022-01-13,657.2336,664.0403,650.6727,661.3698,29306647
2022-01-14,661.1162,665.4373,640.3665,646.6284,12713358
2022-01-17,645.2399,650.3706,624.7788,625.6117,41477313
2022-01-18,624.3155,641.6054,620.1272,640.4382,41738916
2022-01-19,642.4964,648.4228,640.1587,642.3667,39937775
2022-01-20,643.7980,654.4707,629.8703,630.5718,21715681
2022-01-21,630.7835,657.7762,627.0191,647.2464,44133742
2022-01-24,648.2863,651.4834,638.2956,638.8316,4966398
2022-01-25,640.2169,647.2360,625.0668,647.1469,11718721
2022-01-26,649.2717,669.9303,646.6654,664.3104,25038241
2022-01-27,665.1427,669.2282,652.1984,660.6441,10576370
2022-01-28,660.3998,702.2805,654.7271,692.8610,21517787
2022-01-31,692.7564,709.0899,692.5430,699.8883,4788469
2022-02-01,699.5744,709.1162,697.0954,697.4084,8195763
2022-02-02,696.7821,698.5746,690.0457,692.9015,34852122
2022-02-03,691.4807,694.3574,675.9763,681.3035,2131630
2022-02-04,678.3629,687.8917,675.6028,684.2995,21047524
2022-02-07,681.0422,686.6167,673.7454,685.6786,46197494
2022-02-08,685.5534,718.3588,679.4747,690.1386,14306719
2022-02-09,691.6724,702.1795,671.7282,676.1936,6561123
2022-02-10,675.5807,682.6651,671.0552,680.3083,13644990
2022-02-11,680.5001,692.5238,680.3543,687.3168,40258159
2022-02-14,688.9645,711.0713,688.3491,698.9472,41966417
2022-02-15,696.8965,702.7914,680.1860,686.3596,2579402
2022-02-16,686.7185,688.8563,680.2473,684.8488,35311421
2022-02-17,686.1247,713.8661,683.4686,696.5800,22103779
2022-02-18,700.0329,712.3520,697.3833,708.3270,11533126
2022-02-21,708.8917,724.1908,689.8965,697.3939,19379224
2022-02-22,697.1275,717.5393,695.2501,703.9456,40450918
2022-02-23,706.7340,711.3429,689.3446,699.2659,39788640
2022-02-24,699.5847,715.3265,694.4933,714.7243,43825993
2022-02-25,716.5715,725.1904,698.7364,714.1630,12992663
2022-02-28,714.6933,716.7665,703.9344,704.8465,18421999
2022-03-01,705.9820,746.7922,694.1528,745.4725,11653541
2022-03-02,745.3840,787.0320,737.6115,782.5691,9507486
2022-03-03,783.1067,808.1907,782.7142,792.9467,22199349
2022-03-04,790.9797,817.5009,777.3492,813.5075,32480363
2022-03-07,813.1395,815.7509,797.4411,804.9177,4115385
2022-03-08,806.3465,820.9329,798.4976,807.9468,26829749
2022-03-09,808.5749,816.4399,769.0491,783.9520,14528654
2022-03-10,785.8956,793.4560,777.0245,792.8540,23320359
2022-03-11,792.4109,795.7346,768.3975,773.5768,26659129
2022-03-14,771.1979,812.0818,761.1882,797.8487,19143483
2022-03-15,801.6210,801.7165,777.0621,788.8062,11048801
2022-03-16,792.4915,813.0414,787.0784,796.5372,30899117
2022-03-17,798.5476,812.0801,783.0692,789.2393,30587706
2022-03-18,786.2213,792.0950,758.6465,771.0039,13285792
2022-03-21,770.0231,776.4914,757.6021,770.7009,25696331
2022-03-22,770.0793,776.1824,754.4656,772.2106,19141787
