Date,Open,High,Low,Close,Volume
2020-09-21,71.7876,72.3015,69.6439,70.1143,44969140
2020-09-22,70.0963,72.5204,68.7513,71.0204,22945621
2020-09-23,70.9978,76.1394,70.6195,74.6363,17845166
2020-09-24,74.7918,76.0682,73.3982,73.5464,46328286
2020-09-25,73.2645,75.0387,72.4429,74.6552,40701441
2020-09-28,74.5079,77.3823,73.5374,76.9836,20415192
2020-09-29,77.0983,79.6892,75.8594,78.3819,43805551
2020-09-30,78.3198,78.7653,77.3100,78.2988,32598449
2020-10-01,78.2188,81.6311,77.9567,81.2083,12364272
2020-10-02,81.4752,84.6383,80.3381,84.2383,27065997
2020-10-05,84.3318,85.9471,82.7369,85.2616,45551784
2020-10-06,85.0627,87.7292,83.1493,87.5912,47486289
2020-10-07,87.1907,88.0934,84.3922,86.4073,43388307
2020-10-08,86.3985,87.4954,85.8570,87.4658,47211589
2020-10-09,87.2336,88.3727,84.2436,85.4275,7311344
2020-10-12,85.7756,87.6845,85.0399,87.6376,33555794
2020-10-13,87.9577,89.2394,85.9781,89.0402,13492063
2020-10-14,89.2216,89.6845,88.8268,89.6396,37821221
2020-10-15,89.6904,94.8877,89.6355,93.9645,6787603
2020-10-16,94.3822,96.7912,94.0393,95.0909,18140956
2020-10-19,95.5289,95.8553,91.9926,92.0837,4442802
2020-10-20,92.0569,94.8263,91.0794,92.6764,39689842
2020-10-21,92.7554,93.4429,91.9727,92.5262,36302855
2020-10-22,92.2687,97.5400,89.0555,95.0462,28626228
2020-10-23,95.5764,96.8300,94.4929,94.5575,32234970
2020-10-26,94.5853,94.8622,92.3568,92.6052,45423259
2020-10-27,92.5856,93.2139,91.3906,92.5587,25097087
2020-10-28,93.0293,93.5048,90.7272,92.2916,5493918
2020-10-29,92.0562,96.5343,91.7762,92.9260,38406265
2020-10-30,93.3257,94.8646,91.4095,91.4314,10836628
2020-11-02,91.5028,92.0419,91.2653,91.7347,17349610
2020-11-03,91.4146,92.6796,89.9284,92.6405,4724099
2020-11-04,92.4787,92.8185,87.0694,87.7047,48737787
2020-11-05,87.5155,88.4291,86.7302,87.8830,47368267
2020-11-06,88.0091,92.1299,87.7418,90.3969,23669931
2020-11-09,90.4177,93.3391,89.8625,92.7871,18811973
2020-11-10,93.0362,95.8865,90.1243,95.2599,27952403
2020-11-11,95.2964,96.6072,91.6495,93.3001,28999377
2020-11-12,93.1710,93.8663,92.5497,93.6636,40872247
2020-11-13,93.9579,94.2024,91.8461,93.9046,49121390
2020-11-16,94.0188,94.1149,90.3451,90.5099,11813951
2020-11-17,90.6211,94.5311,88.9289,91.7349,3923820
2020-11-18,91.3599,93.8884,89.8669,93.0491,19270654
2020-11-19,93.0068,93.1875,89.5829,91.2328,10982503
2020-11-20,91.1217,92.6751,90.7605,91.2066,28292092
2020-11-23,91.4104,93.0871,88.7979,91.0847,9217842
2020-11-24,91.0417,92.9046,90.9749,92.1428,35272477
2020-11-25,92.1842,96.1733,90.6516,94.8847,48808898
2020-11-26,94.9939,97.0735,94.3534,96.8986,45405059
2020-11-27,97.3667,103.9578,96.9361,101.5996,11195545
2020-11-30,101.8655,105.1714,101.1448,103.7356,33554337
2020-12-01,103.1199,106.1802,102.1651,105.6690,45111491
2020-12-02,105.5590,106.5197,102.6820,104.6062,39657516
2020-12-03,104.3996,104.5665,102.7444,103.5415,2092427
2020-12-04,103.3863,105.1613,102.9542,103.9571,45627720
2020-12-07,104.0307,104.3318,100.6671,100.8681,15613513
2020-12-08,100.2840,102.4302,98.7124,99.2082,38325540
2020-12-09,99.3075,101.3676,99.2208,100.4684,11752111
2020-12-10,100.5989,102.9321,97.7966,101.2868,9567471
2020-12-11,101.3028,101.5942,97.5973,98.0453,8294025
2020-12-14,98.2395,100.5613,95.8299,97.8723,30329446
2020-12-15,98.0079,98.9829,92.2251,94.3367,47778684
2020-12-16,93.9718,98.2447,93.3197,94.1163,22662438
2020-12-17,94.1184,98.3008,93.7544,95.4931,4973000
2020-12-18,95.9296,97.1913,92.4708,92.5156,26121575
2020-12-21,91.6547,94.0518,91.5639,93.0350,31015737
2020-12-22,92.7874,93.4000,91.3683,91.9786,42866467
2020-12-23,92.3080,92.7503,91.5973,91.9574,45597942
2020-12-24,92.0304,92.9365,90.9801,91.1691,48439631
2020-12-25,90.9855,96.1188,90.5224,95.7405,41306377
2020-12-28,95.8460,98.5982,93.9834,97.9321,11064630
2020-12-29,97.9891,101.3902,97.8724,100.6537,24178501
2020-12-30,101.3627,101.4928,100.7956,100.8548,19552724
2020-12-31,101.1850,101.9318,99.2322,99.5527,36836676
2021-01-01,99.2741,101.4498,97.3839,99.7306,32779045
2021-01-04,99.8521,100.4347,95.0214,97.6006,38438179
2021-01-05,97.7991,103.1735,97.5433,103.0677,46074945
2021-01-06,103.3885,104.9356,100.1199,102.1153,44818355
2021-01-07,102.2243,103.2741,97.2749,98.6303,47477717
2021-01-08,98.7374,99.8515,90.9356,92.5521,11876167
2021-01-11,92.5619,93.7692,89.0211,91.4908,6228215
2021-01-12,91.4286,93.3986,91.0807,93.0373,38074058
2021-01-13,93.0996,98.0448,92.3932,96.9174,13811576
2021-01-14,96.5975,97.1688,94.8219,94.8583,2154640
2021-01-15,94.4034,99.1021,94.1420,97.2013,26547335
2021-01-18,96.6528,99.2042,96.3876,98.5014,39219656
2021-01-19,98.9909,101.0006,97.7480,99.3131,20475645
2021-01-20,99.9085,101.4634,97.1509,97.7643,39005238
2021-01-21,97.2296,97.7141,95.3982,96.0677,2522869
2021-01-22,96.4004,97.9698,95.9345,97.0350,43967340
2021-01-25,96.7649,97.3390,93.6712,94.9598,45506790
2021-01-26,95.3196,95.3400,91.7358,94.3219,24485578
2021-01-27,94.3784,94.7019,90.9401,91.2664,31786661
2021-01-28,91.1434,96.6744,90.3249,95.8079,29682762
2021-01-29,95.7623,98.3542,93.8340,94.4920,15382548
2021-02-01,94.0253,94.5770,92.5899,92.7065,15383405
2021-02-02,92.3929,96.8842,91.6815,95.0727,2657614
2021-02-03,94.9478,98.5364,94.6509,95.1485,44244489
2021-02-04,95.0666,95.6851,93.3079,94.3981,4282930
2021-02-05,94.6337,96.6111,94.5645,95.1850,18509410
2021-02-08,95.4585,96.1271,90.5779,91.8848,15560005
2021-02-09,91.3778,91.9879,88.3758,88.8887,48691379
2021-02-10,88.8922,90.4487,86.3199,88.7108,44623285
2021-02-11,88.7499,90.8659,86.9099,87.9947,26065336
2021-02-12,88.3185,89.6766,88.2995,89.3077,10157015
2021-02-15,89.7438,90.6740,85.2603,86.1619,29868604
2021-02-16,85.8842,86.3664,84.2401,85.5214,44353532
2021-02-17,85.7105,88.6019,84.4987,87.8375,45065755
2021-02-18,88.3553,89.0368,83.9409,85.1480,6867178
2021-02-19,84.7283,87.2486,84.0544,86.8038,32640025
2021-02-22,87.3612,89.7449,82.7578,84.4495,18050398
2021-02-23,84.4574,88.9567,84.2533,88.6212,36688719
2021-02-24,88.1913,88.7117,84.4276,85.2230,25777906
2021-02-25,84.8450,85.4423,83.2507,84.1517,14092375
2021-02-26,83.8838,85.7706,82.4938,84.4488,40159664
2021-03-01,84.9622,89.3439,82.5900,89.2068,29895866
2021-03-02,89.0293,90.5723,85.1854,86.1106,38257183
2021-03-03,85.7336,85.9666,82.9398,83.3424,13395544
2021-03-04,83.1582,83.6780,82.8260,82.8315,25989909
2021-03-05,82.5936,84.1397,80.2293,80.5396,37356707
2021-03-08,80.3321,81.9441,79.6271,80.2272,25267687
2021-03-09,79.9609,81.3820,76.7729,77.4457,23254798
2021-03-10,77.4736,77.6848,75.0536,75.3260,30762929
2021-03-11,75.0058,76.4604,73.8230,74.8180,40701546
2021-03-12,74.8820,75.9601,74.4191,75.9527,40386999
2021-03-15,75.6197,76.6160,74.7842,76.5059,41957164
2021-03-16,76.7264,78.1826,75.3175,75.6224,43180247
2021-03-17,75.5940,75.6385,74.4659,74.9467,13692371
2021-03-18,74.9238,76.1404,73.4600,74.5244,22900409
2021-03-19,74.2767,77.9443,73.7405,75.8265,25208274
2021-03-22,76.0849,76.5731,73.8637,75.0973,25964700
2021-03-23,75.4193,76.4559,71.5366,72.2462,14220030
2021-03-24,72.0980,72.5459,70.4172,70.9536,20385860
2021-03-25,70.8190,71.2914,70.4751,71.1393,3959960
2021-03-26,70.8022,71.8908,70.5385,71.3941,35918627
2021-03-29,71.2718,71.6803,68.9367,69.6586,33764572
2021-03-30,69.4032,69.5365,66.9113,68.1832,6595671
2021-03-31,68.2997,69.2066,67.6173,67.9479,39130883
2021-04-01,67.7489,69.7262,67.5036,69.1599,14096184
2021-04-02,69.0993,69.2431,68.3509,69.1031,7516889
2021-04-05,69.0988,72.3474,68.8543,71.9202,17144611
2021-04-06,72.1666,74.0114,71.1129,71.8956,20230517
2021-04-07,71.9450,72.8501,69.6107,69.9347,28806962
2021-04-08,69.1669,70.7870,68.9791,70.5698,4552430
2021-04-09,70.6847,73.0851,69.2937,72.1207,29790172
2021-04-12,72.4243,72.5427,69.0934,69.8108,23714407
2021-04-13,69.8888,70.6580,68.0428,69.0686,20672159
2021-04-14,68.7713,69.1390,68.3017,68.4995,29781942
2021-04-15,68.5454,72.0651,68.3171,71.4253,30379496
2021-04-16,71.2462,72.9646,70.4400,71.7872,31470601
2021-04-19,71.8606,74.3981,70.6241,74.0566,3458323
2021-04-20,74.4492,77.3764,73.5738,76.1624,22049175
2021-04-21,76.2197,79.4033,74.7878,77.6859,9419222
2021-04-22,77.9998,79.5971,76.4375,79.4709,46800011
2021-04-23,79.0128,81.1613,78.0131,78.2070,40258544
2021-04-26,78.2422,78.3378,77.1308,78.1566,18838492
2021-04-27,78.1360,78.5719,75.5199,77.1845,31149527
2021-04-28,77.2205,79.2848,76.2451,78.7311,47439932
2021-04-29,78.0542,82.1382,77.2047,81.2352,16324779
2021-04-30,81.0201,83.6905,79.8082,82.9963,8977052
2021-05-03,82.6384,83.0164,79.6429,80.9881,34203835
2021-05-04,80.7339,82.2705,79.6974,80.3404,46120505
2021-05-05,80.6697,81.3241,78.1641,79.7156,33232881
2021-05-06,79.8300,81.0431,77.3959,78.5945,32462558
2021-05-07,78.7522,78.8289,73.7238,77.3466,34720873
2021-05-10,77.3406,77.7413,73.3049,76.3915,40204514
2021-05-11,76.3155,77.8642,76.0339,76.1737,36771096
2021-05-12,76.3811,77.8077,75.2769,75.9837,49052411
2021-05-13,76.1755,76.3945,73.3239,74.2131,28926468
2021-05-14,74.1544,74.8233,73.4879,74.1560,9182975
2021-05-17,73.8536,74.1600,72.1752,73.2191,43672492
2021-05-18,72.9730,73.6057,72.0066,72.9126,43036988
2021-05-19,72.6008,72.8150,70.6155,71.0236,4917561
2021-05-20,71.1704,71.5207,68.9969,70.9194,24931386
2021-05-21,70.8646,72.2292,69.7941,70.5363,23760722
2021-05-24,70.6679,73.1107,69.7705,70.9191,5971169
2021-05-25,70.5409,70.8360,67.3007,68.2244,43499793
2021-05-26,68.7401,69.0749,68.0805,69.0331,32604868
2021-05-27,68.9740,70.0535,66.5733,69.8704,36771493
2021-05-28,69.7238,74.1604,69.5011,73.3029,4056953
2021-05-31,73.5047,74.5578,72.5913,74.4085,47808577
2021-06-01,74.3109,79.5664,73.5433,78.9309,22570566
2021-06-02,78.8706,80.2752,77.6730,79.2460,16928089
2021-06-03,79.0538,81.2593,78.2378,81.2406,25692163
2021-06-04,81.2122,81.2779,78.8658,78.9655,23891250
2021-06-07,78.9340,81.2741,77.5985,81.2684,1147906
2021-06-08,81.2517,81.9143,80.9144,81.0336,8207482
2021-06-09,81.0427,81.6076,78.4235,80.0454,29693334
2021-06-10,80.3761,83.8849,78.2557,82.4016,42933257
2021-06-11,82.7073,84.6261,79.3137,80.1524,48381329
2021-06-14,80.4058,80.7346,79.0403,79.3166,6890109
2021-06-15,79.0969,79.6512,76.8261,76.9783,44788026
2021-06-16,77.3653,78.1382,76.9345,77.0548,33352903
2021-06-17,77.1929,78.5477,77.1509,78.3407,49155382
2021-06-18,78.2190,79.3473,77.0909,79.2943,19746095
2021-06-21,79.4269,81.6249,77.4819,81.0875,16861373
2021-06-22,80.6530,81.2026,79.3603,79.9628,36417832
2021-06-23,80.2989,82.3716,78.9150,81.3560,12883936
2021-06-24,81.1144,81.9022,79.2077,81.2645,28468999
2021-06-25,81.2157,81.4162,77.9806,78.1895,18515282
2021-06-28,78.5816,81.8146,78.0136,80.8115,20748224
2021-06-29,80.8921,81.1695,79.3114,80.4011,39192526
2021-06-30,80.4266,80.5940,79.3902,80.0204,15129557
2021-07-01,79.9439,81.5320,79.1849,80.2984,21803098
2021-07-02,80.9451,82.0293,80.4477,81.3058,6463333
2021-07-05,81.1755,85.7262,79.5669,83.8043,20742269
2021-07-06,84.1088,84.8689,81.9602,83.0484,24230869
2021-07-07,83.1704,83.8033,82.0627,83.1281,42228657
2021-07-08,83.4611,85.2717,81.3042,84.7070,6958981
2021-07-09,84.3179,85.2352,81.3944,82.3408,37591825
2021-07-12,82.6929,83.2885,79.3525,80.2875,42264609
2021-07-13,80.7672,82.4159,80.2810,81.7448,24488490
2021-07-14,82.1100,82.7707,80.9351,81.6570,17677652
2021-07-15,81.7177,83.5311,81.3064,82.9839,36337124
2021-07-16,82.6855,84.4336,77.9167,79.9304,22291301
2021-07-19,79.9170,80.2560,76.3241,77.6821,9490218
2021-07-20,77.8160,78.4096,75.5087,76.4623,41096232
2021-07-21,76.5148,78.0397,75.0916,77.5002,25304382
2021-07-22,76.8657,78.0640,74.3962,77.4590,37371248
2021-07-23,77.1182,79.5234,76.8644,77.4972,39819346
2021-07-26,77.5619,78.2739,73.3209,74.0845,48774791
2021-07-27,74.1345,76.1479,73.1019,75.4872,23872911
2021-07-28,74.9814,77.0627,72.8088,73.3461,4430585
2021-07-29,73.3268,74.6188,72.6856,74.5186,43899702
2021-07-30,74.1130,74.9260,73.6450,74.5100,8833471
2021-08-02,74.3324,75.0941,71.3186,71.5476,39398192
2021-08-03,71.8365,71.9914,70.4511,70.6041,23321368
2021-08-04,69.9370,71.4507,69.0041,70.7978,3971503
2021-08-05,70.8858,72.0752,69.5917,71.9804,41594586
2021-08-06,72.0107,72.6153,67.6815,68.6053,46659911
2021-08-09,68.5684,68.9244,68.4178,68.7897,33503326
2021-08-10,69.2909,72.5231,68.7035,72.1289,29610761
2021-08-11,71.9291,72.6660,70.6313,72.6346,15335614
2021-08-12,72.6053,74.0442,72.3875,72.9727,7995764
2021-08-13,72.7737,76.1941,72.6090,75.5523,10134406
2021-08-16,75.5338,76.8075,73.4703,74.2885,34878020
2021-08-17,74.1499,75.9511,72.9185,73.0843,35864731
2021-08-18,73.5180,74.8340,73.4150,74.0228,3792965
2021-08-19,73.6744,76.6425,72.0461,76.1775,1366843
2021-08-20,76.0744,78.2901,75.1029,77.5145,13548647
2021-08-23,77.6399,79.5074,73.9501,74.4828,21889248
2021-08-24,74.6613,75.4279,73.5147,73.7406,2856089
2021-08-25,73.8937,74.3925,72.4874,73.5266,20191851
2021-08-26,73.5902,74.0929,72.3678,74.0687,19388568
2021-08-27,74.3513,75.2653,73.2693,73.4634,16308042
2021-08-30,73.2452,74.4441,73.0924,74.0470,7428843
2021-08-31,74.2441,74.4200,72.4579,73.7862,10854019
2021-09-01,73.5748,73.9770,70.6331,71.5422,17055119
2021-09-02,71.4912,71.7784,70.9117,71.6109,9436107
2021-09-03,71.3410,72.0575,70.8111,71.5630,17366225
2021-09-06,71.7362,75.4038,70.9362,73.7925,24285497
2021-09-07,73.8794,78.0116,73.7898,76.6246,36270004
2021-09-08,76.7762,77.1799,73.3775,74.6977,1834307
2021-09-09,74.6168,74.6291,73.1372,73.6602,14272057
2021-09-10,73.4519,75.0168,72.2472,73.1743,6664913
2021-09-13,73.4234,75.2211,71.5582,75.0071,2304511
2021-09-14,74.5498,75.1618,72.8196,73.1875,19375426
2021-09-15,73.4585,74.9125,72.2064,73.7235,12909659
2021-09-16,73.8393,74.5982,73.3689,73.5965,44778738
2021-09-17,73.3032,73.7524,71.6338,72.8817,25019013
2021-09-20,72.9633,73.0021,70.8379,72.5441,25770925
2021-09-21,72.2176,74.1874,71.9611,72.8986,44623828
2021-09-22,73.1560,74.3372,72.3837,73.9614,34464932
2021-09-23,73.7297,74.1032,70.7365,71.6002,25690940
2021-09-24,71.6655,73.4153,70.6694,72.7432,3527986
2021-09-27,72.4726,73.2970,71.1631,71.6627,48447773
2021-09-28,71.5422,74.0560,69.8414,73.3541,36378710
2021-09-29,73.6659,74.4484,71.7183,72.1830,41934741
2021-09-30,71.5713,72.0013,71.3198,71.8617,23248167
2021-10-01,71.9018,72.2638,69.4311,69.5415,49659373
2021-10-04,69.5528,71.4737,69.4618,69.8313,43025396
2021-10-05,70.2500,71.2194,67.2269,67.3173,43673334
2021-10-06,67.3329,68.8453,66.0472,68.3733,12524421
2021-10-07,68.4389,72.0083,67.9446,71.0569,32436566
2021-10-08,70.8904,74.8797,70.5938,73.3815,6941506
2021-10-11,73.3934,73.6633,73.0799,73.3105,12771420
2021-10-12,73.2951,75.4190,73.1179,74.5209,4359466
2021-10-13,74.4602,74.8363,73.6590,74.1409,17921391
2021-10-14,74.0734,77.9610,73.4658,77.8164,17214665
2021-10-15,77.6071,81.1547,76.6543,79.7719,37596718
2021-10-18,79.9211,82.9424,79.0408,80.9607,11949162
2021-10-19,81.1838,81.7513,79.1835,80.8497,37884756
2021-10-20,81.5045,82.3186,80.4773,81.1550,7797625
2021-10-21,81.0661,84.6211,80.3658,83.5838,9427749
2021-10-22,83.8144,84.1259,80.7410,81.5877,1620194
2021-10-25,81.7110,82.9348,81.1158,81.9035,11762994
2021-10-26,82.3374,83.1739,80.8547,82.0937,40091074
2021-10-27,82.3006,82.6363,77.2253,77.9089,7087257
2021-10-28,78.2826,79.5128,75.6218,76.1250,12951635
2021-10-29,76.3764,78.0477,75.8584,76.6594,39605945
2021-11-01,76.6089,77.8088,76.3795,77.3167,43215381
2021-11-02,76.9345,81.4599,76.3288,78.6441,6664626
2021-11-03,78.2478,78.5142,73.5497,74.0085,35777387
2021-11-04,73.8891,75.0434,71.2173,75.0147,19811007
2021-11-05,75.2625,76.4121,73.4543,76.0876,15851617
2021-11-08,75.8902,77.2870,74.0994,74.4907,16364064
2021-11-09,74.4521,76.8213,73.9099,76.5777,27516237
2021-11-10,76.4703,77.0316,74.5384,74.8879,42598236
2021-11-11,74.7505,75.8470,73.9878,74.9629,46802242
2021-11-12,74.9469,76.0470,72.6638,73.4589,19094876
2021-11-15,73.6289,74.2461,71.4541,71.7445,41154586
2021-11-16,71.9403,72.8718,69.7243,70.6540,30445297
2021-11-17,70.8049,71.3165,67.6374,68.7975,37423010
2021-11-18,68.5587,69.9861,68.4582,68.6225,10398275
2021-11-19,68.4464,70.5549,68.3031,69.4550,8405269
2021-11-22,69.3131,69.8154,68.5705,68.9047,44653968
2021-11-23,68.6981,69.0886,68.3669,68.9981,3729637
2021-11-24,68.7150,69.9578,67.8057,69.6493,13724498
2021-11-25,69.6713,74.7523,69.1579,73.2401,45115291
2021-11-26,73.0603,76.4004,72.2875,74.4086,7287618
2021-11-29,74.4322,74.9750,73.7090,74.1664,9206963
2021-11-30,73.7073,77.6313,73.4590,77.3392,13414918
2021-12-01,77.0033,78.6331,76.1311,77.6716,38222504
2021-12-02,77.5753,77.7023,72.0348,73.1364,28661084
2021-12-03,73.0072,73.4015,71.6918,72.0323,1889553
2021-12-06,72.0053,73.2989,68.8659,69.4374,44111286
2021-12-07,69.4402,71.9324,69.2908,71.3199,1125327
2021-12-08,71.2100,71.3102,69.7715,71.0827,8562186
2021-12-09,71.6111,71.8850,70.0770,70.9521,26489624
2021-12-10,71.0543,71.4267,68.4790,69.9169,32518091
2021-12-13,70.1623,70.9865,66.9434,67.4635,26731640
2021-12-14,67.2573,69.5964,67.2167,69.0968,23033333
2021-12-15,69.1504,70.0840,68.6883,68.8989,3477388
2021-12-16,69.0062,69.0195,66.9816,67.5839,14345253
2021-12-17,67.4802,68.0152,66.4286,67.0755,31669428
2021-12-20,67.3986,68.5325,65.3094,68.3574,22862618
2021-12-21,67.7335,68.0067,62.6966,65.2807,22869758
2021-12-22,65.2878,65.4148,63.5983,64.4971,26169788
2021-12-23,64.8862,65.0160,62.4189,63.2270,13280756
2021-12-24,62.9709,63.1139,59.0544,60.2128,26841624
2021-12-27,60.0018,61.8169,59.3196,61.4611,47266320
2021-12-28,61.2320,62.6955,61.0413,61.4755,42173320
2021-12-29,61.0708,61.8079,60.3236,61.4618,15855757
2021-12-30,61.1249,64.8995,60.7287,63.9605,44282310
2021-12-31,63.6790,65.2694,63.1893,65.1181,42069381
2022-01-03,64.7165,65.6467,62.5026,63.5344,10510592
2022-01-04,63.6182,64.3404,62.6424,63.9645,9267546
2022-01-05,63.6667,65.9758,63.1372,65.7647,40772936
2022-01-06,66.1194,66.9442,65.3395,66.4334,26450434
2022-01-07,66.3403,68.3190,66.3236,68.3009,28465684
2022-01-10,68.4092,71.0242,66.5986,70.3612,33547026
2022-01-11,70.5774,71.3089,68.3213,68.6266,6324447
2022-01-12,68.7407,72.6157,68.0977,72.0123,19571347
2022-01-13,71.8364,72.8902,70.6221,71.3706,19362676
2022-01-14,71.4591,72.0248,70.1769,71.1363,49391737
2022-01-17,71.4694,71.5149,70.1497,70.7129,44437848
2022-01-18,70.5463,72.2845,70.5248,71.1766,31754274
2022-01-19,71.4858,71.7045,67.5052,68.1774,11835510
2022-01-20,67.9686,67.9862,67.0578,67.8621,14491149
2022-01-21,68.0416,68.9238,64.8009,65.0227,48571665
2022-01-24,64.7010,66.1575,64.5583,64.9578,34263716
2022-01-25,64.9367,65.0399,62.9214,65.0094,28271540
2022-01-26,64.7988,65.5636,64.3124,64.3483,18892568
2022-01-27,64.3730,67.1447,63.5791,66.5590,8518792
2022-01-28,66.3440,66.7842,64.3138,64.4140,10924509
2022-01-31,64.7022,67.9277,64.6474,67.0744,15977430
2022-02-01,66.8323,67.4836,65.6827,67.1864,17075278
2022-02-02,67.2684,70.7556,65.9637,69.0668,3697246
2022-02-03,69.1218,69.1815,65.9985,67.4598,11635730
2022-02-04,67.2039,68.6060,65.6605,68.1130,47824439
2022-02-07,68.1966,69.8832,63.8243,66.1770,14268484
2022-02-08,66.0306,66.6487,65.6979,66.0381,37657230
2022-02-09,65.6484,67.9034,65.5534,66.7920,46233761
2022-02-10,66.8536,68.0088,63.2380,64.1089,29847272
2022-02-11,63.9292,66.6894,63.7093,64.8974,28297356
2022-02-14,65.2034,65.4638,63.1238,63.9605,5259467
2022-02-15,64.1202,65.0034,61.5211,61.8981,37660210
2022-02-16,61.7619,62.1194,60.7787,61.1627,40578617
2022-02-17,61.3185,61.3215,59.2858,60.5821,41257393
2022-02-18,60.8931,62.9810,60.5464,60.9035,38866035
2022-02-21,60.8443,61.7080,60.6424,61.4949,27486875
2022-02-22,61.5452,62.4143,61.1348,61.5982,42535358
2022-02-23,61.3024,62.4175,60.3236,61.4200,6330329
2022-02-24,61.6157,63.9389,61.5472,62.0583,28729781
2022-02-25,61.9361,65.2733,60.8323,64.8380,8557885
2022-02-28,64.7731,67.0098,64.2025,66.4467,24253783
2022-03-01,66.4431,68.2529,65.0660,67.5706,4236856
2022-03-02,67.6934,70.1090,67.3047,69.3295,4237250
2022-03-03,68.8999,70.0753,67.1024,67.7783,5337737
2022-03-04,67.5753,67.7434,66.7749,66.8561,45494098
2022-03-07,66.8093,68.4327,65.0566,65.4725,27657635
2022-03-08,65.3705,66.9323,64.5103,66.6581,29553583
2022-03-09,66.5953,66.8559,62.6160,64.7650,32006860
2022-03-10,64.7111,65.1124,62.3821,63.1816,30753060
2022-03-11,62.8113,65.9425,62.1805,65.8160,43465363
2022-03-14,65.2614,68.9989,63.9154,68.0545,34894931
2022-03-15,68.2386,69.0516,66.1885,66.7438,12702935
2022-03-16,66.9854,68.0922,64.7644,65.3496,12633184
2022-03-17,65.1401,68.3874,64.6845,67.3886,45392007
2022-03-18,67.0241,69.2952,65.9768,68.8385,14736534
2022-03-21,69.0219,69.9984,64.7771,66.4664,39402247
2022-03-22,66.4333,66.6622,63.3568,63.5771,45994731
