Date,Open,High,Low,Close,Volume
2020-09-17,417.3952,440.3105,412.8045,423.2286,1068187
2020-09-18,425.5299,434.8548,420.1049,432.0890,43190730
2020-09-21,429.8544,439.8288,426.8648,431.7604,33963346
2020-09-22,430.6191,448.5198,413.7274,441.2464,12742758
2020-09-23,442.4771,469.9911,431.2132,466.0476,38789141
2020-09-24,468.8897,491.4950,465.4886,487.0672,17477554
2020-09-25,487.1425,502.9648,473.7500,475.4330,9173085
2020-09-28,476.2163,492.4500,473.3929,484.3733,15017958
2020-09-29,484.3686,495.6094,470.8685,480.4237,28756837
2020-09-30,479.0684,492.3856,472.8992,475.2321,26509333
2020-10-01,469.8676,480.2569,468.7794,473.9684,48711127
2020-10-02,474.9483,476.4466,437.5357,454.0070,16528878
2020-10-05,456.1106,468.9080,429.8670,450.1516,25979402
2020-10-06,449.7440,454.4850,443.0906,450.9626,36402987
2020-10-07,451.0808,454.8994,443.0115,449.4226,3960249
2020-10-08,447.5775,467.1819,444.0438,463.0441,26606064
2020-10-09,462.9834,465.4447,449.3675,451.0441,48346221
2020-10-12,448.1921,464.6790,434.8427,461.7043,28716961
2020-10-13,463.5007,463.5142,446.9790,455.6190,48089545
2020-10-14,458.1991,481.5488,456.0009,472.5536,29159346
2020-10-15,472.1521,480.6279,467.8772,480.4636,19939056
2020-10-16,477.5848,486.2415,472.8393,483.2166,29146081
2020-10-19,484.9801,496.1611,484.2299,491.2184,31511891
2020-10-20,488.2331,491.4761,471.2660,475.9074,19228306
2020-10-21,473.6727,496.4129,467.6629,491.0441,17109089
2020-10-22,489.2730,494.3011,479.5310,481.9557,16811460
2020-10-23,482.4779,499.7431,479.3334,493.7018,36982245
2020-10-26,494.5173,507.0509,480.5040,504.0623,3460531
2020-10-27,504.0840,507.7458,487.2572,494.9537,10826531
2020-10-28,495.4018,502.4434,489.0360,501.3012,39136567
2020-10-29,501.4575,502.4303,500.5227,502.4159,49439414
2020-10-30,503.9488,521.6341,489.2615,518.4722,20032673
2020-11-02,516.8543,519.8396,510.6860,512.8408,19173858
2020-11-03,513.4856,541.8470,498.5856,530.0040,29399568
2020-11-04,529.5044,545.6228,516.9197,539.8032,23991280
2020-11-05,540.1543,550.6063,517.9406,524.8742,21422845
2020-11-06,525.8538,533.0632,506.1518,512.3873,18896462
2020-11-09,511.9548,520.9462,510.8558,513.1320,18171639
2020-11-10,511.0640,549.5072,510.4449,547.2942,11891974
2020-11-11,546.1019,548.2485,533.4552,535.7945,29498576
2020-11-12,536.2091,542.0064,531.6204,540.9748,21138337
2020-11-13,542.5971,562.0532,541.0662,553.6971,45840009
2020-11-16,557.3271,568.3986,548.8347,550.6979,22652807
2020-11-17,552.3409,560.7556,541.1850,557.1341,8459399
2020-11-18,556.1221,569.7581,546.8534,559.7235,44999377
2020-11-19,560.5200,572.8447,555.9491,568.7550,32382578
2020-11-20,567.6001,574.1095,565.0280,565.4681,23369845
2020-11-23,568.3056,572.7375,561.8946,570.5156,8430975
2020-11-24,568.8983,604.9798,556.7297,584.2229,45523320
2020-11-25,585.4315,589.2340,579.1665,584.4634,28317297
2020-11-26,585.8732,596.2427,577.3420,577.9014,46730396
2020-11-27,581.2908,598.8795,541.9765,570.8412,29149150
2020-11-30,574.7461,609.8582,566.0965,604.9209,46963397
2020-12-01,606.6743,622.3060,592.5377,610.5639,5619174
2020-12-02,612.1114,619.2154,595.3817,608.0514,35207272
2020-12-03,607.0323,616.6181,595.0756,605.0300,3364536
2020-12-04,607.6982,624.7273,602.0458,609.4454,13118005
2020-12-07,610.6503,638.7859,609.6263,627.2930,13670928
2020-12-08,627.0031,637.9928,617.7718,632.2516,45610721
2020-12-09,629.5344,641.3461,623.5656,631.8198,33797341
2020-12-10,634.0620,639.5701,607.1238,630.7748,16179961
2020-12-11,628.5036,646.3146,626.2429,634.4233,39897182
2020-12-14,633.4513,651.2852,628.8916,630.5901,3474350
2020-12-15,630.7842,651.1971,616.3332,618.9376,17477753
2020-12-16,617.7709,623.5987,616.9691,622.0238,26702155
2020-12-17,623.5462,643.6732,621.4956,637.6915,15707843
2020-12-18,639.5881,648.2285,608.0945,617.3029,24428848
2020-12-21,616.1731,639.9453,592.7187,639.2210,16210610
2020-12-22,637.4466,663.4129,623.3177,629.8346,22108949
2020-12-23,627.2391,648.5580,616.8565,642.7254,31941992
2020-12-24,639.1651,668.7047,634.7095,661.7538,15434699
2020-12-25,665.3679,675.2637,651.5214,652.8345,13572348
2020-12-28,655.1783,661.0538,635.5019,637.7736,31914118
2020-12-29,636.7495,644.5433,630.2801,643.5521,29965013
2020-12-30,645.2407,668.9604,635.8156,665.9410,46555056
2020-12-31,671.1434,671.8562,653.6987,665.7163,23446314
2021-01-01,666.6522,668.7310,623.8612,632.2852,34036652
2021-01-04,639.8828,656.2739,619.0360,622.0281,3716845
2021-01-05,617.4369,650.5686,612.0519,642.4049,23392421
2021-01-06,643.8277,656.8818,639.0382,648.3986,6066820
2021-01-07,648.6208,654.8945,620.0998,624.9739,45967139
2021-01-08,627.4738,646.0107,608.5698,636.2811,10756744
2021-01-11,637.2190,652.9983,617.2394,632.6383,10504182
2021-01-12,631.2667,644.6835,622.9826,628.8888,6737945
2021-01-13,633.6836,652.2890,625.1811,640.2506,10468821
2021-01-14,637.3304,695.5000,613.8022,683.3345,8693254
2021-01-15,686.6372,698.2177,646.5784,659.4111,49706645
2021-01-18,661.7401,681.6244,644.5680,670.8123,41983019
2021-01-19,669.1585,702.9627,659.4815,685.3689,45695821
2021-01-20,684.6563,687.8138,674.6480,678.2065,27302707
2021-01-21,677.9187,679.5238,619.8464,645.1425,1906944
2021-01-22,643.6949,691.4673,640.9261,685.1180,31137783
2021-01-25,685.0162,705.9715,659.2101,662.8479,25059673
2021-01-26,665.7232,710.4616,632.2952,687.9211,36032510
2021-01-27,690.3188,713.6282,654.6991,661.7810,27355800
2021-01-28,663.6201,671.5503,655.4881,666.8867,47017213
2021-01-29,666.2928,674.2459,648.5002,661.3523,47357454
2021-02-01,658.2278,697.7063,654.6681,690.7657,24280306
2021-02-02,688.6690,708.4420,677.5482,697.5815,11357516
2021-02-03,699.2750,703.0528,678.9194,694.9008,38119118
2021-02-04,694.4026,708.8115,690.4206,699.1890,4351614
2021-02-05,702.4974,710.8536,698.5759,704.3652,12951018
2021-02-08,704.3008,705.6676,665.3759,667.9234,43954548
2021-02-09,672.6942,677.4751,645.4603,650.9771,42533523
2021-02-10,653.1238,667.6342,614.7567,618.3777,32366176
2021-02-11,619.8080,620.9276,593.1743,607.8588,15073246
2021-02-12,609.0485,628.2964,600.0338,620.0129,32550140
2021-02-15,621.5347,626.2127,603.1482,617.8369,31957199
2021-02-16,617.4390,619.9482,595.4062,615.6862,19972635
2021-02-17,617.0335,641.6181,613.8689,626.3774,27966909
2021-02-18,627.4073,638.7985,614.6060,626.6172,21786276
2021-02-19,621.9587,652.5546,611.0161,640.6106,17712177
2021-02-22,641.6794,643.7591,603.1136,614.7612,23127361
2021-02-23,618.0352,645.1471,604.1324,608.3820,41120409
2021-02-24,613.1423,620.4378,607.6884,617.8700,12715061
2021-02-25,613.5653,629.5932,588.1867,596.4197,49922797
2021-02-26,594.2231,608.5092,555.1316,561.0961,3680345
2021-03-01,562.8185,581.0741,561.7040,567.2752,36516600
2021-03-02,563.6153,570.8901,551.1143,553.1695,5388154
2021-03-03,555.9501,576.9482,555.6883,562.3898,5686516
2021-03-04,560.0428,591.6843,546.1685,572.9588,21427344
2021-03-05,572.3729,585.2117,548.9952,564.0343,42996680
2021-03-08,558.8356,578.1218,546.9036,562.4706,5714203
2021-03-09,562.6166,580.3983,551.1639,579.7039,31492308
2021-03-10,583.5720,588.3545,582.8211,588.0115,34486946
2021-03-11,590.0669,592.0042,552.3955,566.9389,13760009
2021-03-12,567.1295,579.3008,561.5709,562.0428,45999741
2021-03-15,564.1227,565.0121,545.6236,562.3815,14902319
2021-03-16,560.9925,582.6370,554.7238,562.2828,21587070
2021-03-17,559.7632,573.1664,549.5972,563.2239,23077441
2021-03-18,563.9570,570.2531,534.4220,542.5373,13897230
2021-03-19,541.9389,551.5334,536.8915,544.5480,37176690
2021-03-22,543.5141,554.5483,541.7349,551.0930,25933642
2021-03-23,554.7152,569.7900,513.3318,517.3989,39748028
2021-03-24,520.8941,560.7210,518.0186,544.2344,30206782
2021-03-25,542.2576,553.3789,516.4588,524.5591,41038912
2021-03-26,524.9677,548.6356,520.3240,547.8928,49229645
2021-03-29,548.3515,557.1137,529.5995,537.7541,32543395
2021-03-30,538.8504,557.9654,537.4216,550.7861,32954653
2021-03-31,549.3939,562.8150,539.1666,561.3494,47899427
2021-04-01,562.3493,567.5303,541.5516,542.2509,21563991
2021-04-02,547.1348,550.3869,536.0911,542.6223,2185884
2021-04-05,545.5080,570.8271,533.8015,563.4378,28096867
2021-04-06,564.5618,576.1441,549.5697,557.8733,17184047
2021-04-07,557.0714,569.5994,549.3556,554.1394,15660106
2021-04-08,552.9001,562.5014,536.8569,544.9134,49559255
2021-04-09,546.9168,564.1014,531.0681,531.7049,10833095
2021-04-12,532.2953,538.7879,504.1200,518.6379,38754761
2021-04-13,515.7247,528.2919,508.7993,513.0916,37644191
2021-04-14,516.9315,523.5177,508.1051,510.8246,18471562
2021-04-15,512.0707,524.0084,484.4656,503.0590,17037925
2021-04-16,503.0443,522.4605,499.7759,507.4402,10936598
2021-04-19,507.8899,530.0110,494.2971,522.6358,15417204
2021-04-20,519.5854,523.4818,480.5286,496.2795,6711499
2021-04-21,493.0398,533.2953,483.2326,524.3015,27767734
2021-04-22,525.7655,526.7964,508.3107,516.7627,14624557
2021-04-23,514.8669,527.8657,484.7844,490.4811,41695138
2021-04-26,491.2953,507.9624,474.5619,484.5169,1841197
2021-04-27,483.8611,489.9942,481.2102,485.9602,4332556
2021-04-28,485.7634,498.0115,474.9206,495.8760,2861000
2021-04-29,496.1727,524.3073,485.9243,507.5993,22047385
2021-04-30,508.7022,531.5030,503.1831,524.3400,39772578
2021-05-03,520.7970,526.1743,509.9703,511.6905,47452094
2021-05-04,508.5815,511.4488,502.2464,506.0049,11440339
2021-05-05,506.0485,509.8279,505.0890,506.3517,6034762
2021-05-06,502.5992,508.1149,491.0070,497.2209,8455802
2021-05-07,496.3685,496.9741,484.2477,496.6187,2836489
2021-05-10,496.6379,498.1579,495.1593,497.7881,14862137
2021-05-11,503.1691,503.8559,460.2989,481.8470,24322318
2021-05-12,482.9813,501.7379,459.0490,464.5208,37276522
2021-05-13,462.4553,475.9347,452.9340,470.7995,3355261
2021-05-14,473.6849,474.3681,438.6970,440.2835,33849757
2021-05-17,439.5143,455.5428,424.9988,434.9009,5980409
2021-05-18,433.8096,433.9381,426.4394,431.6181,15761114
2021-05-19,430.4961,456.1348,422.5546,454.1272,7084794
2021-05-20,453.6898,458.8051,447.1308,448.0572,4011311
2021-05-21,448.5848,454.4649,448.2744,452.2738,11931768
2021-05-24,453.0837,476.8159,448.2178,456.9935,8004262
2021-05-25,460.4923,472.1856,453.7935,465.5008,7307231
2021-05-26,467.8247,490.9353,463.5039,479.3779,42698709
2021-05-27,480.4839,497.4716,470.1363,495.5185,17971324
2021-05-28,497.5273,501.9669,497.1786,498.4042,36902508
2021-05-31,498.3319,501.2165,486.8100,486.9999,29949452
2021-06-01,485.6195,490.0804,472.5564,479.3784,41169509
2021-06-02,485.1190,512.6141,482.6926,507.9651,3601822
2021-06-03,507.4531,508.9098,482.2924,499.9150,4896312
2021-06-04,499.2952,507.9360,487.8617,495.4198,26380202
2021-06-07,493.8686,513.2220,492.6514,493.8231,39434293
2021-06-08,491.6673,512.3254,484.9025,510.6160,31963605
2021-06-09,513.3884,534.4799,513.1241,519.6833,35837600
2021-06-10,514.4069,552.4794,513.6081,542.2229,2807007
2021-06-11,542.4036,574.6651,539.5860,559.7398,9475354
2021-06-14,558.1054,566.2535,527.0885,533.6700,35366858
2021-06-15,535.8855,560.9249,535.0877,558.1022,15363090
2021-06-16,558.6161,572.3463,549.4614,561.5007,22537426
2021-06-17,562.5838,576.8858,537.9609,554.8068,28376547
2021-06-18,557.0536,572.1401,550.3980,550.6048,31935201
2021-06-21,546.8679,574.9933,535.5731,572.1324,35216677
2021-06-22,576.1416,588.2483,564.3048,581.7529,10213497
2021-06-23,579.9473,580.1544,559.9054,575.0864,47148161
2021-06-24,574.1020,589.9954,566.0059,574.9659,39510828
2021-06-25,576.4327,586.1375,547.1113,560.5442,27922208
2021-06-28,564.0767,573.9758,526.1999,535.8961,6962215
2021-06-29,536.5579,538.9306,527.0763,536.4814,27643675
2021-06-30,535.0016,535.5143,511.9535,522.4212,28631852
2021-07-01,524.1237,528.0763,503.7575,519.1099,31300950
2021-07-02,520.7181,531.2408,507.2542,519.3760,18781463
2021-07-05,522.8625,544.6207,509.7744,540.6974,20613531
2021-07-06,542.6569,584.2306,541.8053,559.2537,6700276
2021-07-07,557.9300,593.0594,544.8868,586.8356,45951421
2021-07-08,584.9553,591.0506,554.1215,564.3907,12339400
2021-07-09,561.6229,580.8366,546.6084,570.1969,41541682
2021-07-12,569.1778,569.8384,541.1700,545.3264,3361494
2021-07-13,539.4996,554.4255,535.4046,554.4211,13923912
2021-07-14,554.2414,563.5923,552.4254,563.0742,38798655
2021-07-15,560.2494,573.8426,556.1995,569.8393,24554414
2021-07-16,568.7436,571.1549,536.6373,545.6062,36957993
2021-07-19,543.6486,552.4364,533.7115,536.8421,6734902
2021-07-20,536.7861,550.6496,506.7210,516.3024,40595480
2021-07-21,515.4681,516.0940,490.2929,501.9152,4098400
2021-07-22,498.5915,529.9390,490.4193,521.1941,30893708
2021-07-23,521.0421,526.1279,491.3672,502.5655,10758062
2021-07-26,507.1385,510.8882,476.6232,499.4044,22307815
2021-07-27,499.8099,527.5357,497.1983,525.4750,10686150
2021-07-28,523.6904,530.0362,513.6307,514.1845,39784967
2021-07-29,513.5885,523.4409,488.8377,497.8014,6414631
2021-07-30,498.9932,512.9159,486.9406,490.3098,37287035
2021-08-02,487.8439,498.6027,477.6797,486.9034,40849928
2021-08-03,486.4854,508.4414,469.9784,487.8340,3004695
2021-08-04,487.8520,492.5721,471.1605,480.3585,17811466
2021-08-05,480.6547,491.5143,478.1328,486.8752,45306619
2021-08-06,489.3609,495.5621,459.6989,467.5207,24032699
2021-08-09,468.3427,473.7094,463.4389,466.7707,48746916
2021-08-10,470.8041,481.5991,446.8448,466.5940,46971585
2021-08-11,466.2205,467.0370,458.2209,466.6673,15201755
2021-08-12,466.4142,487.8000,463.4264,483.0948,46562350
2021-08-13,483.7566,493.5723,455.2563,467.8466,15659159
2021-08-16,466.3590,468.6319,455.5406,463.3159,24627968
2021-08-17,463.6369,495.5298,462.0151,486.9456,22303366
2021-08-18,490.2791,509.0059,480.1966,504.5330,13129569
2021-08-19,504.4675,509.5942,468.9397,479.6114,16730973
2021-08-20,476.4670,497.6719,476.2515,490.7814,10511386
2021-08-23,489.8578,509.5770,488.4581,498.3842,3429044
2021-08-24,498.4707,509.7446,486.4922,501.0694,11555769
2021-08-25,498.6435,531.2748,494.5343,521.2599,33366992
2021-08-26,520.7437,532.8192,493.8142,516.4354,13799201
2021-08-27,514.0665,529.5766,492.8207,525.2043,30242514
2021-08-30,527.1586,543.9363,517.3371,543.8671,30775573
2021-08-31,541.2722,582.7795,538.7971,569.5757,4662588
2021-09-01,563.2078,588.2167,559.5030,583.1276,38336910
2021-09-02,583.7595,587.5911,565.5154,566.2148,43382121
2021-09-03,565.4073,618.2418,554.3121,599.0233,33447500
2021-09-06,600.4202,615.9765,590.9060,614.1851,36455540
2021-09-07,616.3847,624.3987,589.3819,591.6173,48291770
2021-09-08,593.1745,630.6105,585.8723,615.8958,24677752
2021-09-09,612.7335,624.6712,572.5018,588.7348,26460491
2021-09-10,584.8191,590.3572,580.3145,588.8198,44445258
2021-09-13,588.2358,611.0330,584.4726,609.6998,15494904
2021-09-14,608.0700,624.2815,605.0177,619.9350,28738049
2021-09-15,622.0120,633.0608,613.9662,621.0721,27821576
2021-09-16,622.8002,634.9506,612.5107,627.2102,27317863
2021-09-17,630.4640,644.1504,625.4326,640.8003,1552668
2021-09-20,637.8721,677.8099,621.4254,663.0550,7612668
2021-09-21,661.2513,680.1237,658.8903,663.1865,17774273
2021-09-22,661.4924,667.0053,643.7557,644.7272,19184844
2021-09-23,649.5236,674.1739,639.7321,643.2904,43303528
2021-09-24,647.0776,674.4322,639.3182,673.3847,9522422
2021-09-27,672.5026,691.9822,672.0311,689.1487,3514650
2021-09-28,687.9653,695.8909,642.7054,669.4269,13432937
2021-09-29,668.6122,671.9172,632.8890,640.3052,36193410
2021-09-30,640.3941,701.0533,627.6235,681.9436,49718858
2021-10-01,687.4007,707.1336,679.3111,704.2364,6505798
2021-10-04,700.1773,723.8683,695.7460,701.4353,19084396
2021-10-05,698.0839,713.4405,686.8673,697.1672,48374753
2021-10-06,696.0107,700.2853,653.8480,665.9648,14638600
2021-10-07,659.1729,666.0596,637.1702,642.0361,45012882
2021-10-08,641.8075,671.7838,633.6335,639.7352,11996291
2021-10-11,639.1958,645.8090,604.1238,617.1966,1205577
2021-10-12,614.7131,639.0231,606.5340,636.1550,47935081
2021-10-13,640.7854,661.6189,634.7053,660.0486,33049317
2021-10-14,659.4903,661.7452,606.8846,618.1367,10631954
2021-10-15,619.6533,620.7065,603.3245,612.2735,39801587
2021-10-18,606.6002,646.4464,593.4219,636.7742,4221311
2021-10-19,642.5998,655.9894,621.6581,627.2397,39581132
2021-10-20,627.0420,643.2112,621.4367,639.0983,21463056
2021-10-21,638.1898,639.4424,617.4258,627.8707,21439731
2021-10-22,628.5966,634.4961,613.9056,620.0214,21507182
2021-10-25,618.3138,632.5055,607.7909,629.0836,20615169
2021-10-26,637.0754,652.2162,636.7879,650.0061,6148684
2021-10-27,654.5322,689.0760,633.4060,670.7382,34740971
2021-10-28,668.1477,673.6804,641.4867,649.7401,12470337
2021-10-29,648.5085,655.3137,626.1896,650.5605,41110809
2021-11-01,650.2531,651.7793,641.2964,649.5129,14932223
2021-11-02,643.1886,655.4739,641.2295,652.7777,34705237
2021-11-03,653.9297,662.1180,644.8316,652.7144,6058568
2021-11-04,655.6420,665.7157,630.7309,631.2351,16094132
2021-11-05,633.4993,663.2369,617.0085,625.6003,35461089
2021-11-08,625.9915,634.0766,622.2872,632.7419,16798911
2021-11-09,636.7833,643.3509,631.0584,633.1467,25008937
2021-11-10,633.6379,636.6272,617.9082,629.8229,16031041
2021-11-11,629.0369,652.0902,604.4128,607.7078,8073077
2021-11-12,606.4291,613.8562,598.3260,610.3998,42802054
2021-11-15,615.3441,623.9906,603.7188,620.1842,24968869
2021-11-16,627.9519,629.0699,600.1946,620.7966,26818783
2021-11-17,620.0042,633.8490,604.2274,624.9507,25851473
2021-11-18,623.6766,673.7330,600.4269,659.2711,18210767
2021-11-19,661.5000,672.7601,638.8322,648.9258,48953271
2021-11-22,649.1476,665.6198,639.4302,660.0756,38276471
2021-11-23,657.4412,669.6175,653.4816,668.6560,26697423
2021-11-24,667.9016,698.9779,664.2830,686.8985,8722475
2021-11-25,687.0544,700.9152,654.9913,656.9544,11116776
2021-11-26,654.4192,665.9644,642.3464,646.4785,3346413
2021-11-29,639.2366,660.8121,618.8600,633.0534,19484211
2021-11-30,634.9662,648.9173,625.0290,633.5091,15347801
2021-12-01,634.7333,637.2775,620.1707,631.0823,7172354
2021-12-02,630.1350,653.9627,617.2840,640.8545,10632898
2021-12-03,641.3362,651.3959,627.6556,637.7281,1359753
2021-12-06,634.2892,660.7325,628.3046,646.3357,24295693
2021-12-07,645.2934,659.8300,641.9909,645.6574,4876825
2021-12-08,641.6630,646.8650,585.2578,612.6834,17268844
2021-12-09,613.2503,647.5706,592.4933,636.5208,2996947
2021-12-10,634.6260,639.6014,625.2319,636.6687,49743311
2021-12-13,637.2888,640.6538,624.1358,635.1135,16993604
2021-12-14,638.0131,652.8582,620.0839,622.7422,1757131
2021-12-15,622.9104,623.6340,586.9678,587.6989,46009390
2021-12-16,588.2823,605.7797,579.7277,595.5395,8515395
2021-12-17,598.5013,624.2365,597.9350,618.3765,18604598
2021-12-20,621.4334,632.4229,611.5955,616.3651,21712611
2021-12-21,615.3472,642.7284,604.7568,618.1204,8500963
2021-12-22,620.7522,630.6155,592.6100,604.1717,29779319
2021-12-23,600.0830,613.6640,581.7616,608.1062,28651447
2021-12-24,605.5619,634.0615,600.2336,607.6448,47505010
2021-12-27,606.2484,617.6021,601.0047,609.4694,15063165
2021-12-28,611.0738,626.1460,606.0543,624.6118,3225832
2021-12-29,624.9444,646.0475,609.0942,631.0512,42077478
2021-12-30,630.1078,635.9830,595.5532,621.7794,7747795
2021-12-31,621.4645,631.8719,611.6762,622.2829,40068962
2022-01-03,621.6370,635.0835,619.6471,634.2464,49480020
2022-01-04,634.5029,641.5534,598.3921,615.9565,22697680
2022-01-05,617.7576,628.6756,611.3108,616.7440,19899204
2022-01-06,615.3026,624.6417,584.0889,585.7130,3294244
2022-01-07,589.0212,592.4395,571.2348,583.8844,47402457
2022-01-10,585.7455,617.4454,560.4271,609.7834,39866866
2022-01-11,607.2456,636.9384,607.1363,627.0367,18770486
2022-01-12,626.7604,630.2248,612.4918,626.1320,30954078
2022-01-13,622.2797,638.3149,612.7579,636.7001,2202319
2022-01-14,632.3409,673.9339,625.2768,651.8027,27546009
2022-01-17,655.1681,661.0416,635.0797,641.1973,26051180
2022-01-18,641.1525,677.7851,626.4890,658.0860,49482164
2022-01-19,654.9361,670.6828,646.5800,647.3335,11648322
2022-01-20,652.8703,660.4061,638.6206,641.7263,19949171
2022-01-21,636.1296,638.6247,596.3643,623.6164,47048961
2022-01-24,624.3427,631.0091,578.2043,590.2016,29986208
2022-01-25,583.1854,597.5486,571.1009,571.9447,5301033
2022-01-26,573.6057,605.0405,569.6665,591.9161,30143051
2022-01-27,590.5957,594.6854,560.3323,578.5920,10950288
2022-01-28,573.0021,592.9115,571.2550,581.5583,43170427
2022-01-31,581.7787,587.7558,562.0022,580.5259,5076169
2022-02-01,583.9533,590.2807,574.9760,579.7280,1499835
2022-02-02,578.8258,592.9234,577.6130,589.0989,8090661
2022-02-03,591.4470,622.7293,577.4135,608.3228,29864689
2022-02-04,604.8985,618.6810,599.4847,617.3715,49615803
2022-02-07,614.3558,633.8858,613.7516,632.3402,27579348
2022-02-08,637.5219,651.8594,604.2866,612.5592,20562421
2022-02-09,613.2540,619.0297,608.6645,609.3097,35135145
2022-02-10,611.2842,622.0404,607.1888,613.4161,39655722
2022-02-11,613.8375,620.6111,604.0098,620.0104,4974738
2022-02-14,621.7591,629.7224,580.4590,586.1436,21120284
2022-02-15,581.1565,594.0223,572.4610,583.4545,31109198
2022-02-16,584.7590,603.8868,578.3720,593.0702,8335234
2022-02-17,590.8071,615.4912,589.5330,606.1908,9342856
2022-02-18,602.8837,621.5525,593.3086,601.3118,5537596
2022-02-21,604.4481,607.6719,573.0846,593.0601,22432179
2022-02-22,592.9916,628.5550,582.1267,608.6545,17874442
2022-02-23,605.8823,607.7431,602.3761,604.0069,19208557
2022-02-24,600.1209,614.1600,598.4612,612.0192,49779881
2022-02-25,614.3814,644.9379,604.1137,632.4778,2509326
2022-02-28,630.7020,643.1462,621.0729,624.6687,22029596
2022-03-01,622.7518,628.8370,616.6932,620.1746,34230962
2022-03-02,623.3822,626.0314,602.5247,620.2955,30738429
2022-03-03,620.4031,632.2979,606.3144,621.9444,5899700
2022-03-04,624.3828,626.4456,572.8944,601.0410,25286466
2022-03-07,601.5096,604.6988,594.4913,598.3690,27299015
2022-03-08,597.8423,614.7296,586.1812,606.2640,48450295
2022-03-09,608.2361,625.1886,586.3077,618.3204,4988204
2022-03-10,614.4315,677.1671,607.9548,650.9443,49127416
2022-03-11,646.6455,662.3947,617.8362,626.8956,22645945
2022-03-14,625.2869,655.8463,620.7020,631.6077,18836228
2022-03-15,627.5812,629.2211,609.6229,610.2833,28599326
2022-03-16,609.7970,631.3227,608.8573,622.7675,10252394
2022-03-17,624.8690,634.8719,605.0058,611.0834,36413900
2022-03-18,610.4157,621.1463,597.6827,620.6770,37787737
2022-03-21,620.2524,623.2477,592.5666,594.4730,4132619
2022-03-22,595.5884,622.8257,591.0662,605.9415,3806799
